30,Polite Polímeros e Tecnologia Ltda EPP,"A - Via Expressa - Av. Sampaio Vidal, 1663A - Jardim Portal do Sol, Marília - SP, 17519-341, Brasil",+55 14 99137-5324,https://www.polite.com.br/,comercial@polite.com.br,"https://wa.me/(14) 99137-5324, https://www.instagram.com/polite.tecnologia/, https://wa.me/5514991375324?text=Oi,%20tudo%20bem?%20Gostaria%20de%20mais%20detalhes%20sobre%20o%20produto:%20Cj Brinco Médio Personalizado para Gado Bovino e Macho com Ponta Metalica https://www.polite.com.br/cj-brinco-medio-personalizado-para-gado-bovino-e-macho-com-ponta-metalica-pr-1189-168429.htm, https://wa.me/5514991375324?text=Oi,%20tudo%20bem?%20Gostaria%20de%20mais%20detalhes%20sobre%20o%20produto:%20Cj Brinco Grande sem Marcação para Gado Bovino e Macho com Ponta Metalica https://www.polite.com.br/cj-brinco-grande-sem-marcacao-para-gado-bovino-e-macho-com-ponta-metalica-pr-1093-168429.htm, https://wa.me/5514991375324?text=Oi,%20tudo%20bem?%20Gostaria%20de%20mais%20detalhes%20sobre%20o%20produto:%20Mochador Especial Cabo-Duplo https://www.polite.com.br/mochador-especial-cabo-duplo-pr-1118-168429.htm, https://wa.me/5514991375324, https://wa.me/5514991375324?text=Oi,%20tudo%20bem?%20Gostaria%20de%20mais%20detalhes%20sobre%20o%20produto:%20CJ Brinco Grande POLITE QR CODE e Macho com Ponta Metálica https://www.polite.com.br/cj-brinco-grande-polite-qr-code-e-macho-com-ponta-metalica-pr-1185-168429.htm, https://wa.me/5514991375324?text=Oi,%20tudo%20bem?%20Gostaria%20de%20mais%20detalhes%20sobre%20o%20produto:%20Cj Brinco Médio Numerado para Manejo de Bezerros e Gado Bovino + Macho com Ponta Metalica https://www.polite.com.br/cj-brinco-medio-numerado-para-manejo-de-bezerros-e-gado-bovino-macho-com-ponta-metalica-pr-1181-168429.htm, https://wa.me/5514991375324?text=Oi,%20tudo%20bem?%20Gostaria%20de%20mais%20detalhes%20sobre%20o%20produto:%20Cj Brinco Médio sem Marcação para Gado Bovino e Macho com Ponta Metalica https://www.polite.com.br/cj-brinco-medio-sem-marcacao-para-gado-bovino-e-macho-com-ponta-metalica-pr-1182-168429.htm, https://wa.me/5514991375324?text=Oi,%20tudo%20bem?%20Gostaria%20de%20mais%20detalhes%20sobre%20o%20produto:%20Tatuador para Animais Tipo Burdizzo em Alumínio revestido por Plástico https://www.polite.com.br/tatuador-para-animais-tipo-burdizzo-em-aluminio-revestido-por-plastico-pr-1101-168429.htm, https://wa.me/5514991375324?text=Oi,%20tudo%20bem?%20Gostaria%20de%20mais%20detalhes%20sobre%20o%20produto:%20Cj Brinco Grande Personalizado para Gado Bovino e Macho com Ponta Metalica https://www.polite.com.br/cj-brinco-grande-personalizado-para-gado-bovino-e-macho-com-ponta-metalica-pr-1089-168429.htm, https://wa.me/5514991375324?text=Oi,%20tudo%20bem?%20Gostaria%20de%20mais%20detalhes%20sobre%20o%20produto:%20Cj Boton Numerado + Macho https://www.polite.com.br/cj-boton-numerado-macho-pr-1175-168429.htm, https://wa.me/5514991375324?text=Oi,%20tudo%20bem?%20Gostaria%20de%20mais%20detalhes%20sobre%20o%20produto:%20Cj Brinco Pequeno Personalizado para Ovinos e Macho com Ponta Metalica https://www.polite.com.br/cj-brinco-pequeno-personalizado-para-ovinos-e-macho-com-ponta-metalica-pr-1191-168429.htm, https://www.instagram.com/polite.tecnologia, https://wa.me/5514991375324?text=Oi,%20tudo%20bem?%20Gostaria%20de%20mais%20detalhes%20sobre%20o%20produto:%20Ebulidor Elétrico Inox 3000W 220V com SELO DO INMETRO https://www.polite.com.br/ebulidor-eletrico-inox-3000w-220v-com-selo-do-inmetro-pr-1253-168429.htm, https://wa.me/5514991375324?text=Oi,%20tudo%20bem?%20Gostaria%20de%20mais%20detalhes%20sobre%20o%20produto:%20RegPet-ID - Identificação de Animais e Sistema Web para Recuperação de Desaparecidos https://www.polite.com.br/regpet-id-identificacao-de-animais-e-sistema-web-para-recuperacao-de-desaparecidos-pr-1136-168429.htm, https://wa.me/5514991375324?text=Oi,%20tudo%20bem?%20Gostaria%20de%20mais%20detalhes%20sobre%20o%20produto:%20Seringa automática Hoppner com Estojo Completo https://www.polite.com.br/seringa-automatica-hoppner-com-estojo-completo-pr-1128-168429.htm, https://wa.me/5514991375324?text=Oi,%20tudo%20bem?%20Gostaria%20de%20mais%20detalhes%20sobre%20o%20produto:%20Caixa 25 CJ Boton Eletrônico RFID Reutilizável + Pino Macho https://www.polite.com.br/caixa-25-cj-boton-eletronico-rfid-reutilizavel-pino-macho-pr-1103-168429.htm, https://pt-br.facebook.com/polite.tecnologia, https://wa.me/5514991375324?text=Oi,%20tudo%20bem?%20Gostaria%20de%20mais%20detalhes%20sobre%20o%20produto:%20Cj Brinco Personalizado Cor Variada e Boton AMARELO Numerado com machos https://www.polite.com.br/cj-brinco-personalizado-cor-variada-e-boton-amarelo-numerado-com-machos-pr-1098-168429.htm, https://wa.me/5514991375324?text=Oi,%20tudo%20bem?%20Gostaria%20de%20mais%20detalhes%20sobre%20o%20produto:%20Alicate Aplicador de Brincos Vermelho com Agulha Extra https://www.polite.com.br/alicate-aplicador-de-brincos-vermelho-com-agulha-extra-pr-1091-168429.htm, https://wa.me/5514991375324?text=Oi,%20tudo%20bem?%20Gostaria%20de%20mais%20detalhes%20sobre%20o%20produto:%20Pino Macho com Ponta Metálica para Brincos https://www.polite.com.br/pino-macho-com-ponta-metalica-para-brincos-pr-1100-168429.htm, https://wa.me/5514991375324?text=Oi,%20tudo%20bem?%20Gostaria%20de%20mais%20detalhes%20sobre%20o%20produto:%20Tatuador tipo Burdizzo em Alumínio https://www.polite.com.br/tatuador-tipo-burdizzo-em-aluminio-pr-1204-168429.htm, https://wa.me/5514991375324?text=Oi,%20tudo%20bem?%20Gostaria%20de%20mais%20detalhes%20sobre%20o%20produto:%20Marcador a FOGO, aço Inox para Pão de Hamburguer, Lanche e Pães em Geral https://www.polite.com.br/marcador-a-fogo-aco-inox-para-pao-de-hamburguer-lanche-e-paes-em-geral-pr-1229-168429.htm, https://wa.me/5514991375324?text=Oi,%20tudo%20bem?%20Gostaria%20de%20mais%20detalhes%20sobre%20o%20produto:%20Jogo de Marcadores Inox para gado -  Números de 0 a 9 https://www.polite.com.br/jogo-de-marcadores-inox-para-gado-numeros-de-0-a-9-pr-1155-168429.htm, https://wa.me/5514991375324?text=Oi,%20tudo%20bem?%20Gostaria%20de%20mais%20detalhes%20sobre%20o%20produto:%20Cj Brinco Grande Numerado para Gado Bovino e Macho com Ponta Metalica https://www.polite.com.br/cj-brinco-grande-numerado-para-gado-bovino-e-macho-com-ponta-metalica-pr-1090-168429.htm",Redes Sociais,https://www.google.com/maps/place/Polite+Pol%C3%ADmeros+e+Tecnologia+Ltda+EPP/data=!4m7!3m6!1s0x94bfd5eaae344f1f:0x7023d41e646d68a!8m2!3d-22.235896!4d-49.9393067!16s%2Fg%2F1tczll1x!19sChIJH080rurVv5QRitZG5kE9Agc?authuser=0&hl=pt-BR&rclk=1,Não Contatado,Busca Ativa Maps,
31,Eficaz Marketing & Tecnologia,"R. Rio Grande do Sul, 585 - Banzato, Marília - SP, 17515-170, Brasil",+55 11 3185-4804,https://eficazmarketing.com/,contato@eficazmarketing.com,"https://api.whatsapp.com/send?phone=5514981182390, https://www.instagram.com/agenciaeficazmarketing/, https://br.linkedin.com/company/eficazmarketing, https://api.whatsapp.com/send/?phone=5514981182390&text=Ol%C3%A1,%20gostaria%20de%20saber%20mais%20sobre%20os%20seus%20servi%C3%A7os!&type=phone_number&app_absent=0, https://www.facebook.com/agenciaeficazmarketing/, https://api.whatsapp.com/send?phone=5514981172126",Não encontrado,https://www.google.com/maps/place/Eficaz+Marketing+%26+Tecnologia/data=!4m7!3m6!1s0x94bfd72b408a5dbf:0xc43a727a2626b11f!8m2!3d-22.2148579!4d-49.9400537!16s%2Fg%2F11clvmcqnq!19sChIJv12KQCvXv5QRH7EmJnpyOsQ?authuser=0&hl=pt-BR&rclk=1,Não Contatado,Busca Ativa Maps,
32,TÁ PAGO,"Estacionamento - Av. Higino Muzi Filho, 529 (1,13 km) 17501-181, Marília - SP, 17525-901, Brasil",+55 14 2105-0070,https://www.tapago.com.br/,Não encontrado,"https://www.facebook.com/tapago.net, https://api.whatsapp.com/send?phone=5514997653677&text=Olá, https://www.instagram.com/tapago/, https://pt.linkedin.com/company/ta-pago",Não encontrado,https://www.google.com/maps/place/T%C3%81+PAGO/data=!4m7!3m6!1s0x94bfd74719768b1f:0xe9eac2abf8579416!8m2!3d-22.2337221!4d-49.9639291!16s%2Fg%2F1q62dtk0w!19sChIJH4t2GUfXv5QRFpRX-KvC6uk?authuser=0&hl=pt-BR&rclk=1,Não Contatado,Busca Ativa Maps,
33,Micropro - Unidade Marília,"R. Dom Pedro II, 180 - Centro, Marília - SP, 17500-288, Brasil",+55 14 3413-4385,http://www.micropro.com.br/,Não encontrado,"https://www.facebook.com/@micropro, https://www.instagram.com/oficialmicropro/",Não encontrado,https://www.google.com/maps/place/Micropro+-+Unidade+Mar%C3%ADlia/data=!4m7!3m6!1s0x94bfd73925778a69:0x5f73a366e2767dd1!8m2!3d-22.2189928!4d-49.9503815!16s%2Fg%2F1s04hb3kl!19sChIJaYp3JTnXv5QR0X124majc18?authuser=0&hl=pt-BR&rclk=1,Não Contatado,Busca Ativa Maps,
34,Eprodesq Industria e Engenharia P&D,"Av. Archimedes Manhães, 397 - Parque das Industrias, Marília - SP, 17519-700, Brasil",+55 14 3306-4880,http://www.eprodesq.com.br/,"comercial@eprodesq.com.br, contato@eprodesq.com.br","https://api.whatsapp.com/send?phone=5514996850687&text=Ol%C3%A1%2C%20vim%20do%20seu%20site.%20Podem%20me%20ajudar%3F, https://www.facebook.com/eprodesq",Não encontrado,https://www.google.com/maps/place/Eprodesq+Industria+e+Engenharia+P%26D/data=!4m7!3m6!1s0x94bfda0ac0000001:0xa3ec1448cf8e2ffb!8m2!3d-22.2303123!4d-49.9178924!16s%2Fg%2F11c0rbbtb9!19sChIJAQAAwArav5QR-y-Oz0gU7KM?authuser=0&hl=pt-BR&rclk=1,Não Contatado,Busca Ativa Maps,
35,Bitzar Solutions,"Avenida Hygino Muzzi Filho, 529 Sl. 125, CITEC - Mirante, Marília - SP, 17525-901, Brasil",+55 14 99761-7815,https://bitzar.solutions/,contato@bitzar.solu,"https://www.facebook.com/bitzarsolutions/, https://www.linkedin.com/company/bitzar-solutions/, https://api.whatsapp.com/send?phone='+5514997617815, https://api.whatsapp.com/send?phone='+tel:+5514997617815+&text=+Olá. Gostaria de alguns esclarecimentos. Poderia me ajudar?+",Não encontrado,https://www.google.com/maps/place/Bitzar+Solutions/data=!4m7!3m6!1s0x94bfd0d61224abbb:0x49cc4d238d1698d3!8m2!3d-22.2337327!4d-49.9654347!16s%2Fg%2F11g0hp6hjk!19sChIJu6skEtbQv5QR05gWjSNNzEk?authuser=0&hl=pt-BR&rclk=1,Não Contatado,Busca Ativa Maps,
36,Witcomp Consultoria em TI,"R. Quatro de Abril, 367 - Sl 11 - Centro, Marília - SP, 17500-002, Brasil",+55 14 99716-2357,https://witcomp.com.br/,contato@witcomp.com.br,"https://instagram.com/witcomp, https://wa.me/5514997162357?text=Ol%C3%A1!%20Vim%20pelo%20site%20da%20Witcomp%20e%20gostaria%20de%20agendar%20um%20diagn%C3%B3stico.",Não encontrado,https://www.google.com/maps/place/Witcomp+Consultoria+em+TI/data=!4m7!3m6!1s0x8c6d37ed297b0ee7:0xec3bbadec60b351c!8m2!3d-22.2171687!4d-49.9496778!16s%2Fg%2F11sr0064d0!19sChIJ5w57Ke03bYwRHDULxt66O-w?authuser=0&hl=pt-BR&rclk=1,Não Contatado,Busca Ativa Maps,
37,Laertes Segurança Eletrônica,"R. Santa Helena, 255 - Jardim Alvorada, Marília - SP, 17513-322, Brasil",+55 14 3413-6500,http://www.laertes.com.br/,Não encontrado,Não encontrado,Não encontrado,https://www.google.com/maps/place/Laertes+Seguran%C3%A7a+Eletr%C3%B4nica/data=!4m7!3m6!1s0x94bfd72d3751d087:0xc352356960ffdba0!8m2!3d-22.2071863!4d-49.9376305!16s%2Fg%2F1tdwlm6g!19sChIJh9BRNy3Xv5QRoNv_YGk1UsM?authuser=0&hl=pt-BR&rclk=1,Não Contatado,Busca Ativa Maps,
38,RS TORNEARIA,"belquior correia de britto 52 jd damasco, s.p - Jardim Damasco I, Marília - SP, 17521-553, Brasil",+55 14 3451-1065,,Não encontrado,Não encontrado,Não encontrado,https://www.google.com/maps/place/RS+TORNEARIA/data=!4m7!3m6!1s0x94bfda7486b2ed89:0xbd241aebc1941523!8m2!3d-22.2355679!4d-49.9139248!16s%2Fg%2F11c1q92t0n!19sChIJie2yhnTav5QRIxWUwesaJL0?authuser=0&hl=pt-BR&rclk=1,Não Contatado,Busca Ativa Maps,
39,Locação Endolaser: Aparelho de Precisão e Tecnologia à Sua Disposição,"R. Joaquim Nabuco, 639 - Bassan, Marília - SP, 17506-200, Brasil",+55 14 99633-6088,https://www.instagram.com/dra.gabrielalupato/?img_index=1,Não encontrado,Não encontrado,Não encontrado,https://www.google.com/maps/place/Loca%C3%A7%C3%A3o+Endolaser:+Aparelho+de+Precis%C3%A3o+e+Tecnologia+%C3%A0+Sua+Disposi%C3%A7%C3%A3o/data=!4m7!3m6!1s0x94bfd7ab5d3a41ab:0x9775f468c280f654!8m2!3d-22.2054667!4d-49.9617874!16s%2Fg%2F11l6m9lqqq!19sChIJq0E6XavXv5QRVPaAwmj0dZc?authuser=0&hl=pt-BR&rclk=1,Não Contatado,Busca Ativa Maps,
40,Sasazaki,"Av. Eugênio Coneglian, 1060 - Distrito Industrial, Marília - SP, 17512-900, Brasil",+55 14 3402-9922,http://www.sasazaki.com.br/,contato@sasazaki.com.br,"https://www.instagram.com/sasazakioficial/, https://www.facebook.com/SasazakiOficial, https://www.linkedin.com/company/sasazakioficial",Visite nossas redes sociais ;),https://www.google.com/maps/place/Sasazaki/data=!4m7!3m6!1s0x94bfd421619ae25d:0x3e099f23ba2014af!8m2!3d-22.1683851!4d-49.9629748!16s%2Fg%2F1trqj9y3!19sChIJXeKaYSHUv5QRrxQguiOfCT4?authuser=0&hl=pt-BR&rclk=1,Não Contatado,Busca Ativa Maps,
41,Magic Sistemas,"Av. Ipiranga, 85 - Sl 84 - Centro, Marília - SP, 17509-210, Brasil",+55 14 3413-4920,https://www.magicsistemas.com.br/,Não encontrado,Não encontrado,Não encontrado,https://www.google.com/maps/place/Magic+Sistemas/data=!4m7!3m6!1s0x94bfd7bfd0dfbf43:0xf8652b940716a242!8m2!3d-22.2173784!4d-49.9455213!16s%2Fg%2F11mhg1qswv!19sChIJQ7_f0L_Xv5QRQqIWB5QrZfg?authuser=0&hl=pt-BR&rclk=1,Não Contatado,Busca Ativa Maps,
42,Modemar Tecnologia em 3D,"R. Benedito Alves Delfino, 1830 - Distrito Industrial, Marília - SP, 17511-820, Brasil",+55 14 3415-1396,https://www.facebook.com/modemar,Não encontrado,Não encontrado,Não encontrado,https://www.google.com/maps/place/Modemar+Tecnologia+em+3D/data=!4m7!3m6!1s0x94bfd41fe2a6dcc3:0x269dd1cba6500bd1!8m2!3d-22.1646164!4d-49.9565014!16s%2Fg%2F11bw79v2_t!19sChIJw9ym4h_Uv5QR0QtQpsvRnSY?authuser=0&hl=pt-BR&rclk=1,Não Contatado,Busca Ativa Maps,
43,Rytec Informática,"R. XV de Novembro, 1090 - Alto Cafezal, Marília - SP, 17504-000, Brasil",+55 14 99900-6076,https://rytecinformatica.com.br/,Não encontrado,https://api.whatsapp.com/send/?phone=5514999006076&text=Olá%21+Encontrei+vocês+pelo+site+e+estou+precisando+de+um+suporte+técnico.+Podem+me+ajudar%3F&type=phone_number&app_absent=0,Não encontrado,https://www.google.com/maps/place/Rytec+Inform%C3%A1tica/data=!4m7!3m6!1s0xb3a8d3beb2a023d:0x11564084bcef2d28!8m2!3d-22.2142055!4d-49.9527083!16s%2Fg%2F11kpdrqcg1!19sChIJPQIq6zuNOgsRKC3vvIRAVhE?authuser=0&hl=pt-BR&rclk=1,Não Contatado,Busca Ativa Maps,
44,Dori Alimentos,"Av. República, 5159 - Distrito Industrial Santo Barion, Marília - SP, 17512-035, Brasil",+55 14 3408-3000,https://www.dori.com.br/,sac@dori.com.br,"https://www.linkedin.com/company/dorialimentos/, https://www.instagram.com/dorialimentosoficial/, https://www.facebook.com/dorialimentosoficial/",Não encontrado,https://www.google.com/maps/place/Dori+Alimentos/data=!4m7!3m6!1s0x94bfd691a6f3ba59:0x8216e2619f5f4951!8m2!3d-22.1801538!4d-49.965043!16s%2Fg%2F11bw7dx6n9!19sChIJWbrzppHWv5QRUUlfn2HiFoI?authuser=0&hl=pt-BR&rclk=1,Não Contatado,Busca Ativa Maps,
45,Wm Soluções TI,"R. Mato Grosso, 197 - Somenzari, Marília - SP, 17509-090, Brasil",+55 14 3433-9461,,Não encontrado,Não encontrado,Não encontrado,https://www.google.com/maps/place/Wm+Solu%C3%A7%C3%B5es+TI/data=!4m7!3m6!1s0x94bfd73acb0bbcc5:0x58bb4b525e567d54!8m2!3d-22.2114694!4d-49.9483464!16s%2Fg%2F11h04mngr!19sChIJxbwLyzrXv5QRVH1WXlJLu1g?authuser=0&hl=pt-BR&rclk=1,Não Contatado,Busca Ativa Maps,
46,Assistec Informática - Suporte em Informática,"Ponto de Entrega e Retirada - Av. Nelson Spielmann, 170 - Marília, SP, 17509-053, Brasil",+55 14 3454-4060,http://www.assistecmarilia.com.br/,Não encontrado,"https://api.whatsapp.com/send?phone=5514997344060, https://www.facebook.com/AssistecMarilia, https://www.instagram.com/infoassistec/",Não encontrado,https://www.google.com/maps/place/Assistec+Inform%C3%A1tica+-+Suporte+em+Inform%C3%A1tica/data=!4m7!3m6!1s0x94bfd73b8ba8bb5d:0x8b4e5c608850a62!8m2!3d-22.2174172!4d-49.9443294!16s%2Fg%2F11c3sqcmz0!19sChIJXbuoizvXv5QRYgqFCMbltAg?authuser=0&hl=pt-BR&rclk=1,Não Contatado,Busca Ativa Maps,
47,Garbe Tecnologia em Conectividade S S,"R. São Luiz, 158 - Saliola, Marília - SP, 17501-410, Brasil",+55 7405882173,http://www.garbe.com.br/,USalex@garbe.com.br,https://www.linkedin.com/company/garbe-tecnologia-em-conectividade-s-s-ltda-?trk=cws-cpw-coname-0-0,Não encontrado,https://www.google.com/maps/place/Garbe+Tecnologia+em+Conectividade+S+S/data=!4m7!3m6!1s0x94bfd7485b6fd549:0xa08a7ea5bb7bf71d!8m2!3d-22.2218357!4d-49.9486181!16s%2Fg%2F1v3dt70r!19sChIJSdVvW0jXv5QRHfd7u6V-iqA?authuser=0&hl=pt-BR&rclk=1,Não Contatado,Busca Ativa Maps,
48,Gigliotti Tech - Tecnologias do Conhecimento,"Rua Nove de Julho, 1220 Sala103 Coworking - Centro, Marília - SP, 17500-903, Brasil",+55 11 95272-8600,https://gigliottitech.com.br/,Não encontrado,Não encontrado,Não encontrado,https://www.google.com/maps/place/Gigliotti+Tech+-+Tecnologias+do+Conhecimento/data=!4m7!3m6!1s0x94bfd775b6418f0f:0xa05d0ce5ae4150e!8m2!3d-22.2176169!4d-49.9491051!16s%2Fg%2F11fmtnlddw!19sChIJD49BtnXXv5QRDhXkWs7QBQo?authuser=0&hl=pt-BR&rclk=1,Não Contatado,Busca Ativa Maps,
49,JR GIROTTO TECNOLOGIA INTELIGENTE,"R. Olávo Bilac, 51 - São Miguel, Marília - SP, 17506-270, Brasil",+55 14 99704-0256,http://www.jrgirotto.com.br/,Não encontrado,"https://www.linkedin.com/in/jrgirotto, https://wa.me/5514997040256",Não encontrado,https://www.google.com/maps/place/JR+GIROTTO+TECNOLOGIA+INTELIGENTE/data=!4m7!3m6!1s0x9495723e521dba31:0xd4dbf512a8cb8e2a!8m2!3d-22.20283!4d-49.956888!16s%2Fg%2F11b5pkrkpb!19sChIJMbodUj5ylZQRKo7LqBL129Q?authuser=0&hl=pt-BR&rclk=1,Não Contatado,Busca Ativa Maps,
50,eFinance - Gestão Completa Para Loja de Móveis,"R. Prof. Francisco Morato, 172 - Jardim Sao Geraldo, Marília - SP, 17501-020, Brasil",+55 14 3433-6399,https://www.efinance.com.br/,"comercial@efinance.com.br, financeiro@efinance.com.br, cs@efinance.com.br, suporte@efinance.com.br","https://api.whatsapp.com/send?phone=5514974020614&text=Ol%C3%A1%21%20Acessei%20o%20site%20da%20eFinance%20e%20gostaria%20de%20falar%20com%20um%20consultor%20para%20conhecer%20melhor%20o%20sistema., https://www.facebook.com/eFinanceConsultoria/, https://www.linkedin.com/company/efinancesistemas/",Diretora Comercial; Sócio Proprietário,https://www.google.com/maps/place/eFinance+-+Gest%C3%A3o+Completa+Para+Loja+de+M%C3%B3veis/data=!4m7!3m6!1s0x94bfd715f620c761:0x3b7aade9a3a115cf!8m2!3d-22.2241283!4d-49.9451255!16s%2Fg%2F11fw8dys7s!19sChIJYccg9hXXv5QRzxWho-mtejs?authuser=0&hl=pt-BR&rclk=1,Não Contatado,Busca Ativa Maps,
51,Marcon Indústria Metalúrgica Ltda,"R. Coelho Neto, 48 - Palmital, Marília - SP, 17510-013, Brasil",+55 14 3401-2425,http://marcon.ind.br/,"marcon@marcon.ind.br, sac@marcon.ind.br","https://pt-br.facebook.com/marconindustriametalurgica/, https://www.instagram.com/marconmetalurgica/, https://www.linkedin.com/company/marcon-ind%C3%BAstria-metal%C3%BArgica-ltda., https://api.whatsapp.com/send?phone=551434012425",Quer saber sobre as Ações de Responsabilidade Social; A MarconHistóriaLinha do TempoResponsabilidade Social,https://www.google.com/maps/place/Marcon+Ind%C3%BAstria+Metal%C3%BArgica+Ltda/data=!4m7!3m6!1s0x94bfd720efcb32e1:0x97f7ce7235af6429!8m2!3d-22.205118!4d-49.953365!16s%2Fg%2F1tcwmnpl!19sChIJ4TLL7yDXv5QRKWSvNXLO95c?authuser=0&hl=pt-BR&rclk=1,Não Contatado,Busca Ativa Maps,
52,Virgílio Alves Junior Marília,"R. Goiás, 382 - Marília, SP, 17509-140, Brasil",+55 14 99636-8563,,Não encontrado,Não encontrado,Não encontrado,https://www.google.com/maps/place/Virg%C3%ADlio+Alves+Junior+Mar%C3%ADlia/data=!4m7!3m6!1s0x94bfd7344adbf797:0xe0c21b034495df07!8m2!3d-22.2166444!4d-49.9403194!16s%2Fg%2F1tdx9t62!19sChIJl_fbSjTXv5QRB9-VRAMbwuA?authuser=0&hl=pt-BR&rclk=1,Não Contatado,Busca Ativa Maps,
53,"🚀Bulboo | Agência Digital E-Commerce, Loja Virtual, Integração com Marketplaces, Site e Marketing Digital em Marília/SP","R. Prof. Francisco Morato, 135 - Jardim Sao Geraldo, Marília - SP, 17501-020, Brasil",+55 14 93618-0596,https://bulboo.com.br/,Não encontrado,"https://www.instagram.com/bulboodigital, https://api.whatsapp.com/send/?phone=5514936180596&text=Olá+%2ABulboo%2A%21+Preciso+de+mais+informações+sobre+https%3A%2F%2Fbulboo.com.br&type=phone_number&app_absent=0, https://www.facebook.com/bulboodigital",Não encontrado,"https://www.google.com/maps/place/%F0%9F%9A%80Bulboo+%7C+Ag%C3%AAncia+Digital+E-Commerce,+Loja+Virtual,+Integra%C3%A7%C3%A3o+com+Marketplaces,+Site+e+Marketing+Digital+em+Mar%C3%ADlia%2FSP/data=!4m7!3m6!1s0x94bfd694faeecbb3:0x5b332d8382a96765!8m2!3d-22.223692!4d-49.944919!16s%2Fg%2F11gz75flq!19sChIJs8vu-pTWv5QRZWepgoMtM1s?authuser=0&hl=pt-BR&rclk=1",Não Contatado,Busca Ativa Maps,
54,KSIX Tecnologia,,+55 14 99625-2254,http://ksixtecnologia.com/,Não encontrado,"https://facebook.com/ksixtecnologia, https://wa.me/5514996252254?text=Ol%C3%A1%2C%20vim%20do%20site%20e%20gostaria%20de%20uma%20solu%C3%A7%C3%A3o%20para%20minha%20empresa, https://wa.me/5514996252254?text=Ol%C3%A1%2C%20vim%20do%20site%20e%20quero%20uma%20solu%C3%A7%C3%A3o%20para%20minha%20empresa, https://instagram.com/ksixtecnologia, https://wa.me/5514996252254","Conectamos seu ecossistema digital. Pagamentos, Logística e Redes Sociais em perfeita harmonia.",https://www.google.com/maps/place/KSIX+Tecnologia/data=!4m7!3m6!1s0x94bfd7371ecd23b7:0xa2714bcceabfc8f7!8m2!3d-14.4095262!4d-51.3168626!16s%2Fg%2F11dzszdyvc!19sChIJtyPNHjfXv5QR98i_6sxLcaI?authuser=0&hl=pt-BR&rclk=1,Não Contatado,Busca Ativa Maps,
55,GME TECNOLOGIA,"R. José Silvério, 40 - Jardim Altos do Palmital, Marília - SP, 17512-757, Brasil",+55 14 99722-0340,https://gmetecnologia.com.br/,Não encontrado,Não encontrado,Não encontrado,https://www.google.com/maps/place/GME+TECNOLOGIA/data=!4m7!3m6!1s0x94bfd5202dab08a9:0x66fd72f293d6bf76!8m2!3d-22.1532961!4d-49.9485184!16s%2Fg%2F11w218nmpt!19sChIJqQirLSDVv5QRdr_Wk_Jy_WY?authuser=0&hl=pt-BR&rclk=1,Não Contatado,Busca Ativa Maps,
56,Sonauto Segurança Eletrônica,"Av. Nelson Spielmann, 258 - Centro, Marília - SP, 17512-160, Brasil",+55 14 2105-2255,http://www.sonauto.com.br/,Não encontrado,https://wa.me/5514996002208,Não encontrado,https://www.google.com/maps/place/Sonauto+Seguran%C3%A7a+Eletr%C3%B4nica/data=!4m7!3m6!1s0x94bfd73718774a0b:0xfbbba06f3c2b46aa!8m2!3d-22.2168156!4d-49.9448635!16s%2Fg%2F1ptyxymsw!19sChIJC0p3GDfXv5QRqkYrPG-gu_s?authuser=0&hl=pt-BR&rclk=1,Não Contatado,Busca Ativa Maps,
57,HVTECH Sistemas,"Rua Roque - R. Isaías Profeta do Espírito Santo, 728 - Jardim Cavallari, Marília - SP, 17526-773, Brasil",+55 14 99777-3848,https://hvtechsistemas.com.br/,Não encontrado,Não encontrado,Não encontrado,https://www.google.com/maps/place/HVTECH+Sistemas/data=!4m7!3m6!1s0x8e9ae50e847d2923:0x91a3e79ff7a5111d!8m2!3d-22.2364166!4d-49.9763603!16s%2Fg%2F11xh4pnxfj!19sChIJIyl9hA7lmo4RHRGl95_no5E?authuser=0&hl=pt-BR&rclk=1,Não Contatado,Busca Ativa Maps,
58,Mipatech | MIM & CIM - Sinterização / Usinagem,"Rua: Irineu Martins, 280 - Distrito de Lácio, Marília - SP, 17539-059, Brasil",+55 14 3311-2722,https://mipatech.com.br/,contato@mipatech.com.brNa,https://wa.me/5514998541030?text=Ol%C3%A1%2C%20quero%20saber%20mais%20sobre%20os%20servi%C3%A7os%20da%20Mipatech,Não encontrado,https://www.google.com/maps/place/Mipatech+%7C+MIM+%26+CIM+-+Sinteriza%C3%A7%C3%A3o+%2F+Usinagem/data=!4m7!3m6!1s0x94bfd14c9e5c8ee5:0x5fe2011582621ad5!8m2!3d-22.2206456!4d-49.8810672!16s%2Fg%2F11s8_fwdpj!19sChIJ5Y5cnkzRv5QR1RpighUB4l8?authuser=0&hl=pt-BR&rclk=1,Não Contatado,Busca Ativa Maps,
59,Shield-Ack Tecnologia Ltda,"R. Pedro Alpino, 401 - Jardim Araxa, Marília - SP, 17525-030, Brasil",+55 14 3413-6940,https://shield-ack.com.br/,Não encontrado,Não encontrado,Não encontrado,https://www.google.com/maps/place/Shield-Ack+Tecnologia+Ltda/data=!4m7!3m6!1s0x94bfd7d84e7f92f3:0xba957c092312a1aa!8m2!3d-22.2402376!4d-49.9650555!16s%2Fg%2F11z58ydhtb!19sChIJ85J_TtjXv5QRqqESIwl8lbo?authuser=0&hl=pt-BR&rclk=1,Não Contatado,Busca Ativa Maps,
